index,word,count,vec_len,cos_avg
15410,monitors,11400,1.3971199,0.45242372
6389,twisted,11400,1.1864443,0.39217073
20412,boilers,11399,1.4578247,0.44797713
15848,conceded,11398,1.4666792,0.46441674
18705,palermo,11398,1.4416463,0.49164465
18126,telecom,11398,1.412454,0.44623497
20137,acronym,11397,1.4398673,0.4433494
14579,elias,11397,1.4136888,0.44049317
17360,nationale,11397,1.5734978,0.4277946
19719,brackets,11396,1.5666525,0.42785576
18043,periodically,11395,1.4210638,0.48923784
18700,consistency,11391,1.4290384,0.46355274
18918,cottages,11389,1.3728772,0.48867482
18338,coliseum,11388,1.4627926,0.4469362
18314,edo,11388,1.6174881,0.42170307
20751,tehsil,11386,1.4631858,0.44382775
18455,foothills,11385,1.4050092,0.49303833
18849,straits,11385,1.5837084,0.41417256
18207,proceeding,11380,1.4982731,0.46488833
17107,morse,11378,1.4641649,0.4125246
17831,sect,11377,1.3504307,0.43733495
18394,preferences,11374,1.435696,0.4565549
13017,fried,11374,1.4577627,0.40775487
18821,archaeologist,11372,1.4289079,0.488161
14403,terra,11368,1.4105158,0.3800149
12487,foul,11366,1.5263021,0.38808167
15214,berg,11365,1.4183257,0.39797723
13555,goat,11362,1.2986939,0.40360597
17902,emphasize,11360,1.3819963,0.4818213
19206,lectured,11360,1.434383,0.47649264
14263,hare,11359,1.5441799,0.39278153
18759,attain,11359,1.40335,0.44416595
19608,prosecutors,11356,1.4317089,0.47314742
19420,franciscan,11356,1.3767005,0.46985456
14777,depressed,11355,1.3499728,0.4503042
19910,actresses,11355,1.4045832,0.48973575
18093,payload,11353,1.4087707,0.44099268
11287,buttons,11350,1.3676392,0.40520003
10789,crowded,11349,1.3239807,0.4153963
17533,furnace,11348,1.3464345,0.42676637
18665,disasters,11347,1.3950678,0.47464144
10261,wishing,11344,1.423606,0.41321927
18369,salzburg,11343,1.4584436,0.47726908
11082,lets,11342,1.4763613,0.416887
16158,forged,11339,1.5033511,0.43272662
19886,superseded,11338,1.4576844,0.49793682
15121,scrap,11335,1.4177234,0.40197977
16636,convey,11335,1.3352592,0.4347341
19007,viceroy,11333,1.4487197,0.46025676
16253,worms,11332,1.4697558,0.4518466
20427,categorized,11332,1.450258,0.4928069
18464,minors,11324,1.6031406,0.4496929
15615,destructive,11322,1.359399,0.47938618
20152,landowners,11320,1.4008461,0.50317454
14906,herd,11319,1.3684354,0.4033134
13422,murderer,11317,1.2944578,0.45606855
12220,bonnie,11316,1.3840996,0.3852192
20295,collaborating,11316,1.4198093,0.48440966
16827,greenwood,11314,1.4064769,0.45989817
16426,brandenburg,11310,1.4662261,0.461241
6720,connor,11310,1.0997893,0.38824865
17646,lockheed,11310,1.4476104,0.4522256
19378,pornography,11308,1.3953317,0.45678362
19316,remarried,11308,1.6178316,0.45077005
19831,bowled,11308,1.5624841,0.4411541
17746,dunes,11308,1.436197,0.4452132
9784,slowed,11308,1.3346149,0.4326749
18612,divers,11308,1.4398396,0.42121956
19733,balkans,11307,1.464264,0.5008381
12768,deserted,11307,1.3602605,0.43322617
9461,eager,11305,1.1632669,0.44036728
19003,transports,11303,1.4782361,0.48170868
17836,buckingham,11302,1.4456427,0.45716757
15233,tying,11298,1.4941955,0.44192293
14687,mayer,11297,1.4445751,0.43345618
20153,auspices,11297,1.3123761,0.47530314
20339,popularized,11297,1.4383897,0.4899408
19389,physiological,11296,1.3716806,0.50815696
19621,exemption,11294,1.4293891,0.44269213
19199,milestone,11294,1.443598,0.44529948
18978,atari,11294,1.4648359,0.4283488
13721,melting,11291,1.4262564,0.4407852
18614,wichita,11291,1.4382735,0.46379858
7639,thumb,11287,1.3364997,0.35500813
18273,pueblo,11287,1.4589894,0.4313601
14911,peggy,11287,1.3385227,0.4430631
14523,jumps,11285,1.3258842,0.4402307
15663,inactivated,11284,1.537999,0.44729385
18435,lending,11283,1.5086435,0.45279655
15386,turbo,11276,1.3775104,0.40039834
13926,nord,11275,1.3769252,0.40451637
20324,advocating,11274,1.3946905,0.51776916
19156,educators,11273,1.3680626,0.51196766
19078,antioch,11272,1.4565076,0.46754074
17614,recognise,11272,1.483733,0.46964565
15884,inappropriate,11270,1.2847188,0.48097047
20284,sindh,11269,1.5255824,0.46271843
16820,scenarios,11268,1.3574221,0.4695441
13218,shawn,11265,1.3105547,0.40486258
14570,accomplish,11264,1.2926474,0.46615493
16658,weir,11264,1.4134321,0.44339395
20109,bombings,11264,1.414548,0.48561826
17178,newsletter,11263,1.3318666,0.4545871
10225,tara,11259,1.3157341,0.36879432
16191,agreeing,11258,1.4411942,0.49106497
12406,rogue,11258,1.2696371,0.39964285
18831,crusaders,11253,1.4244562,0.48138997
17377,gao,11252,1.5860859,0.41386953
20526,oceania,11252,1.5621995,0.4725424
17890,initiation,11249,1.4197409,0.44341624
16625,imposing,11243,1.3862581,0.47322956
19995,conserved,11243,1.5053684,0.46227655
14857,jensen,11243,1.3311871,0.4373405
19132,malaria,11241,1.4527867,0.46574506
12005,eli,11240,1.3481445,0.37088397
18741,middleweight,11240,1.3610022,0.47800913
18227,protects,11238,1.4001288,0.49378493
14590,kicks,11237,1.4378406,0.42450285
18787,unemployed,11236,1.4039811,0.47125852
17391,marquess,11236,1.4409082,0.4587773
17078,saloon,11234,1.4115704,0.44384357
19762,negatively,11233,1.4649574,0.4788596
19335,augmented,11233,1.4635117,0.47698468
20847,reelected,11230,1.5097018,0.46017691
18794,squash,11225,1.4773153,0.44032738
20103,musicals,11225,1.3976365,0.4782901
15039,brendan,11223,1.3699234,0.44084054
19680,coincide,11222,1.4558444,0.43657398
18815,skater,11221,1.4989325,0.42249715
15713,constance,11218,1.3161036,0.45104247
15587,noir,11218,1.5379748,0.39050165
21044,motorsport,11216,1.4598216,0.4591799
21535,topography,11216,1.4160968,0.4527848
17709,elm,11216,1.4814911,0.40494323
14827,omega,11215,1.4061584,0.4178562
19577,oxidation,11215,1.426827,0.46611455
10590,hector,11214,1.1765748,0.39631036
19551,stylized,11214,1.4411776,0.46499997
17928,api,11209,1.4485344,0.4090408
15664,logs,11209,1.4112597,0.43877417
18478,minimize,11207,1.3785704,0.49302864
13177,mozart,11204,1.3584812,0.43122688
18768,bhutan,11202,1.5002648,0.46713135
18462,conditional,11202,1.4598637,0.44546074
20173,keyboardist,11199,1.3763833,0.5136787
10800,lesson,11198,1.3692502,0.37986228
17475,respects,11196,1.4686041,0.437593
14411,richie,11195,1.4011159,0.4140055
19599,prototypes,11195,1.3927186,0.48162204
19655,emperors,11194,1.4296734,0.49360842
17961,attribute,11193,1.40677,0.46196774
16580,hubbard,11193,1.3826768,0.44567126
18234,impaired,11192,1.4741304,0.44933793
15942,vega,11191,1.4726514,0.41893503
19086,posthumous,11190,1.5137728,0.48102352
21259,iaaf,11189,1.6298965,0.41793302
14571,courtesy,11188,1.5640209,0.39105588
13692,strokes,11182,1.4327173,0.41822487
18687,registers,11180,1.5031658,0.44509274
18429,richest,11178,1.5565015,0.45266315
16608,conan,11175,1.6287223,0.41534257
8848,backward,11174,1.305377,0.37709987
17590,dickinson,11174,1.3858707,0.4544672
19160,modular,11168,1.4097018,0.4703792
20157,ferries,11167,1.4595435,0.45900884
13399,acknowledge,11166,1.294058,0.4352909
20907,netflix,11165,1.4185121,0.4663193
19940,scheduling,11165,1.4544958,0.46766096
13454,conscience,11163,1.4478428,0.41290843
10364,pour,11162,1.4090887,0.41284928
6881,weird,11161,1.0881755,0.397977
20711,motorsports,11160,1.427559,0.45865548
16945,annals,11156,1.5304841,0.4343028
19421,generates,11156,1.3895715,0.51141477
19329,euros,11155,1.510821,0.43349952
20583,engagements,11154,1.3692768,0.47979224
21042,landfall,11153,1.5463816,0.44708076
20111,deteriorated,11153,1.3931862,0.4894081
14666,wires,11153,1.3222492,0.44555897
19642,overseeing,11146,1.3567083,0.51245207
18042,electrified,11145,1.5152584,0.46180665
17667,trader,11145,1.359829,0.45366657
18580,motorcycles,11143,1.4042315,0.48412108
17839,simplicity,11141,1.3810836,0.4703572
11004,shy,11140,1.3655868,0.38023105
11218,gentlemen,11139,1.3387773,0.39850992
20115,colchester,11137,1.3950716,0.5028262
15320,mccartney,11137,1.371846,0.41694182
17055,watkins,11135,1.3499112,0.44903192
12279,saddle,11135,1.4185053,0.38935658
17334,choreographer,11134,1.4304434,0.4653101
19143,convergence,11134,1.5086104,0.45600432
18934,advisors,11134,1.391377,0.49738237
19682,appalachian,11133,1.4632791,0.47341692
18262,sumatra,11131,1.3927019,0.4751118
21347,undrafted,11131,1.683257,0.4290687
12311,ned,11130,1.3413802,0.3838924
20596,viaduct,11128,1.3656054,0.4739028
14781,theresa,11127,1.3449838,0.40609327
16378,secondly,11126,1.4316424,0.44111723
17765,goldman,11125,1.5170932,0.43719545
18129,ordination,11124,1.5611404,0.4419574
17372,tuning,11122,1.4814963,0.42232484
19293,adaptive,11121,1.4921395,0.45737872
18892,aperture,11116,1.4644164,0.43292946
20454,unconstitutional,11113,1.4962254,0.47056583
15060,thanksgiving,11112,1.4094623,0.42353773
7579,belly,11111,1.2665585,0.36416084
17719,macarthur,11111,1.4877061,0.4415253
16534,bravery,11110,1.2985563,0.45391446
16254,helm,11110,1.5020941,0.3907824
9716,shining,11109,1.3134247,0.4045926
18977,alderman,11106,1.5062281,0.4619628
18269,capsule,11103,1.3911042,0.42250565
16589,caldwell,11101,1.351437,0.45932588
12931,dub,11100,1.5079362,0.38325995
19183,monsoon,11089,1.4812421,0.43642822
11773,themed,11089,1.3274266,0.42988458
16152,conquer,11086,1.34152,0.4529261
17000,hasan,11086,1.4742215,0.49214354
15092,ramsey,11083,1.3889949,0.40394044
17290,axle,11082,1.3719952,0.44314125
15655,chestnut,11082,1.3775598,0.4501434
12211,roth,11080,1.3107868,0.3777778
17552,render,11075,1.4557363,0.42331296
20134,longitudinal,11072,1.4496089,0.47958544
15806,masks,11072,1.364759,0.44586688
17053,cache,11071,1.4962207,0.4272207
21587,intercollegiate,11071,1.4937103,0.456375
18114,energetic,11065,1.4042519,0.48161867
20525,simulcast,11064,1.453744,0.44662398
20585,supplemented,11062,1.4497927,0.4980117
16982,liang,11060,1.4297487,0.46981496
15577,stranded,11060,1.3783996,0.44638652
13579,doubts,11059,1.3219956,0.45681193
19770,modernist,11058,1.3535516,0.48701265
17046,edison,11058,1.5000889,0.42986572
15845,stanton,11057,1.3294406,0.42505044
20428,kenyan,11054,1.402396,0.47730637
13958,og,11054,1.475732,0.3730574
16861,coding,11053,1.468402,0.43420625
16908,brig,11052,1.5658777,0.39947745
8502,handsome,11052,1.1890111,0.4139404
20347,orbits,11045,1.6181914,0.45493302
18976,severity,11042,1.419665,0.47556868
16674,booker,11041,1.5528692,0.38575855
18695,retaliation,11041,1.423558,0.47964972
20148,landslide,11040,1.4246981,0.44970933
29151,donetsk,11037,1.6829687,0.49274713
19853,foundry,11036,1.4252107,0.43888047
19788,formulated,11034,1.3854996,0.5125312
16241,evenings,11032,1.3910351,0.4827876
10958,ra,11031,1.2138584,0.30979335
18729,cylinders,11031,1.44622,0.46939483
19973,attendees,11030,1.3301514,0.49059224
17742,tyne,11029,1.5109339,0.4221951
18388,marathi,11029,1.4551867,0.4732561
18643,parental,11029,1.441864,0.42602915
19164,rejects,11027,1.4545481,0.46942
19444,reinforce,11026,1.4248706,0.48894554
19012,organizer,11022,1.3901739,0.47450158
17059,monkeys,11022,1.3509363,0.45253614
15377,barney,11019,1.3658525,0.42464253
19176,naturalist,11018,1.408486,0.46565425
19678,alumnus,11015,1.422657,0.47087225
18520,hillary,11015,1.4839919,0.40722144
16865,orient,11010,1.5533626,0.39194646
15960,pork,11008,1.4696338,0.42246673
16382,undercover,11007,1.4178071,0.4339632
13745,warden,11007,1.3147615,0.39717573
19297,libertarian,11002,1.4491755,0.46972814
10635,meredith,11000,1.2457876,0.36767125
14602,dillon,10999,1.2755208,0.42257425
19751,southbound,10999,1.4045233,0.48193875
20172,comparatively,10996,1.391291,0.49735823
17721,shoreline,10993,1.3282322,0.4777357
14012,bundle,10990,1.3824552,0.4220525
20988,fielded,10990,1.5311251,0.46796557
19287,graphs,10990,1.4174547,0.47094086
18859,strains,10990,1.4891543,0.44787863
16764,grounded,10987,1.5069098,0.42558554
15988,bentley,10986,1.3847344,0.44139335
19299,pitches,10983,1.4927677,0.44403216
17849,disciple,10982,1.3955286,0.46949017
18106,adobe,10979,1.6001428,0.42274636
6752,mess,10978,1.3569907,0.339878
18356,diverted,10977,1.4423013,0.47257543
17531,bp,10977,1.4886926,0.43355343
23578,mayoral,10976,1.4902418,0.45006755
15504,raped,10973,1.4350625,0.4681589
19047,simpsons,10972,1.447342,0.42155975
17630,spontaneous,10972,1.3678586,0.4703937
19071,segunda,10970,1.5391934,0.4153012
20266,coasts,10969,1.4669172,0.47603363
9456,senses,10968,1.3743687,0.38613755
5723,bathroom,10968,1.1435807,0.39616153
20474,shia,10967,1.6019595,0.45474625
18176,ajax,10963,1.4339622,0.42874464
21669,swimmers,10963,1.4697566,0.44274616
16723,accusing,10960,1.5250121,0.4643611
19765,grouping,10958,1.4032004,0.4423584
18800,researched,10957,1.4254403,0.48671058
16139,townsend,10956,1.3466376,0.44596797
18345,relying,10956,1.390354,0.4703176
16817,coaster,10956,1.4647129,0.37404773
13132,twilight,10955,1.3341453,0.4149619
15115,interfere,10954,1.4120924,0.4654736
19314,pathology,10952,1.4073464,0.49001744
19400,connector,10951,1.2959402,0.46313223
16208,bowen,10951,1.3859564,0.42960095
14360,malik,10948,1.359314,0.4454414
20306,newscast,10947,1.485564,0.44999686
18420,psychiatry,10945,1.4413918,0.46925956
19930,gaa,10945,1.7004898,0.43096158
20176,congestion,10945,1.4635181,0.4398583
10353,sleeve,10944,1.4206303,0.40227073
9107,enjoying,10943,1.2790135,0.43444377
19587,topology,10941,1.4712646,0.4476432
17617,celestial,10940,1.3578506,0.44958875
20440,ecosystems,10940,1.3679163,0.50709856
17762,multiplayer,10934,1.4521506,0.43968204
17795,futures,10933,1.5494279,0.4203281
18948,towed,10932,1.5544654,0.46313968
19177,parma,10927,1.5432489,0.47989973
18422,calculate,10924,1.3468068,0.48602027
20085,wolverhampton,10923,1.3344916,0.48918548
16694,boyle,10922,1.4245353,0.42389312
20975,crossings,10922,1.4824349,0.46289286
18523,provost,10921,1.5128884,0.4444025
20852,distinguishing,10918,1.5250483,0.4717093
19376,fluent,10918,1.458,0.42298105
17493,darts,10917,1.5017501,0.42772102
19102,samsung,10917,1.4373202,0.45256704
10861,que,10916,1.4338747,0.37192994
11303,needing,10915,1.3629929,0.43644264
12946,axe,10915,1.3342688,0.39589912
19241,diffusion,10914,1.4080029,0.4627687
14753,bon,10914,1.3942599,0.37420085
19884,converts,10914,1.488121,0.47431675
17652,yankee,10914,1.4489051,0.42915756
20270,landowner,10913,1.3917216,0.50611824
20336,memorandum,10913,1.4057201,0.45821166
20831,connectivity,10912,1.3948531,0.48801628
17532,abbas,10912,1.4635117,0.45299062
20102,relocate,10912,1.3675451,0.5136559
9022,searched,10911,1.2533945,0.41994956
19044,epa,10910,1.5532073,0.4470172
17095,felipe,10910,1.4671748,0.464434
20331,grassland,10908,1.3849918,0.47396114
17903,transforming,10906,1.3814166,0.4932858
16319,forrest,10906,1.4307084,0.43948945
16352,samurai,10905,1.4284747,0.4569172
9145,painful,10903,1.1329898,0.45692664
17756,middleton,10898,1.3683112,0.48011333
20369,pivotal,10898,1.3012048,0.49229342
12013,madness,10896,1.2531372,0.42478764
15745,ark,10894,1.5030205,0.38511926
15360,weaving,10883,1.4117802,0.44192114
12242,affection,10882,1.2178726,0.41446477
15555,deborah,10882,1.3585153,0.4558415
17820,initiate,10882,1.3405304,0.47099867
13813,mona,10879,1.4630461,0.37737513
14629,potatoes,10878,1.3068845,0.447317
16604,cobra,10875,1.4123939,0.4293374
14451,expose,10875,1.3836133,0.44878864
13573,alexis,10875,1.2913722,0.39776808
21220,greyhound,10869,1.534169,0.4206311
15846,encouragement,10865,1.3589274,0.4633161
13223,carrie,10864,1.2420567,0.42529562
18487,nobleman,10863,1.2818011,0.4997573
19778,oilers,10860,1.4246936,0.46618447
20305,enthusiasts,10860,1.3603705,0.48266375
18286,playboy,10859,1.4739703,0.42646953
9225,abruptly,10856,1.2030951,0.43040767
16533,intending,10856,1.3572925,0.47353014
19595,broadband,10854,1.3400636,0.46649665
22423,toxicity,10853,1.4084755,0.48559135
15793,motive,10849,1.4582671,0.41007608
17448,tails,10848,1.4463971,0.43168065
10059,delicate,10847,1.2131226,0.4288195
14331,yuri,10846,1.4204898,0.43397212
20575,mainline,10845,1.4903828,0.46200386
16260,hq,10844,1.4091444,0.45405543
19200,rumours,10843,1.3871642,0.47825146
20686,nrl,10840,1.5125324,0.4483711
15675,ambrose,10840,1.393714,0.42678282
18603,scarborough,10839,1.4159166,0.46615556
18590,mclaren,10838,1.3373224,0.45689794
15863,weaker,10837,1.41808,0.4643291
20055,northbound,10834,1.392038,0.48155716
19465,autism,10834,1.4871389,0.45036906
16853,magnet,10833,1.4406874,0.37021384
20297,jesuits,10830,1.4380329,0.48427835
21912,cyclists,10829,1.4702072,0.47469047
8872,cop,10829,1.3347797,0.34559295
21315,collaborators,10829,1.4390624,0.4850876
20603,seminal,10825,1.4153398,0.48802498
21612,commissioning,10824,1.616307,0.46214882
19858,wesleyan,10823,1.4431664,0.45834693
11798,zombie,10821,1.2578721,0.41311768
17443,hoover,10820,1.4521642,0.4289638
17096,olympia,10820,1.5165844,0.40646902
19873,sewage,10820,1.4185736,0.4606837
20127,contender,10820,1.4108034,0.46314916
23718,nomenclature,10819,1.508777,0.45515397
18880,pasadena,10819,1.4274309,0.48347685
17496,rosario,10819,1.5486655,0.46939877
18678,inclusive,10818,1.503026,0.43808573
13576,bizarre,10813,1.1908911,0.46720752
20034,leicestershire,10813,1.4025447,0.5153958
18231,tandem,10812,1.4289906,0.44227502
15572,mysteries,10810,1.3962728,0.4448078
18080,eccentric,10810,1.3136241,0.45649418
16495,vows,10808,1.5301572,0.43519297
16967,choreography,10806,1.3782401,0.4638216
16343,cutter,10806,1.3627557,0.38849002
14380,lemon,10805,1.3406589,0.41916794
18830,cfl,10803,1.5014731,0.45798534
16664,royalty,10802,1.445557,0.40471107
19267,tsunami,10800,1.4724932,0.4558975
16866,newcomer,10799,1.4108107,0.4517742
11928,kai,10799,1.3611258,0.36660293
17330,disguised,10795,1.442382,0.44884488
10634,dull,10793,1.3296913,0.40257353
20337,armenians,10791,1.4952762,0.49296328
16392,nyc,10791,1.5506127,0.44980755
18867,belize,10789,1.4730624,0.4744871
20516,crimean,10789,1.509776,0.4597776
17343,flores,10789,1.5290848,0.46479237
17754,burgess,10787,1.4482892,0.4311594
20582,differentiation,10786,1.3915123,0.4796508
20467,implicated,10784,1.4077518,0.4948011
19914,prevailed,10784,1.4641594,0.46199617
19584,splits,10784,1.5531421,0.4446296
19309,automation,10782,1.4092767,0.45848688
15737,nwa,10782,1.5357462,0.43705276
15716,humble,10781,1.3828084,0.42943087
